STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,Cluster
WEST BENGAL,HOOGHLY,2004,82,12,23,56,0,56,38,38,0,12,137,39,83,645,80,565,399,5,46,5,8,259,23,37,3,501,0,203,1047,3663,1
WEST BENGAL,JALPAIGURI,2004,118,31,45,83,0,83,59,49,10,6,18,14,21,661,72,589,37,28,2,7,9,208,8,112,2,229,0,268,900,2866,1
WEST BENGAL,KOLKATA,2004,37,78,16,27,0,27,119,95,24,19,53,117,140,3695,763,2932,227,225,922,12,0,1228,10,174,34,252,1,431,2940,10757,1
WEST BENGAL,MALDA,2004,63,55,27,97,0,97,65,46,19,8,11,17,10,363,74,289,43,0,7,14,0,79,4,112,0,245,0,357,890,2467,1
WEST BENGAL,MURSHIDABAD,2004,111,7,44,197,0,197,126,106,20,8,82,23,14,429,82,347,173,5,21,12,0,225,32,201,0,761,0,277,1535,4283,1
WEST BENGAL,NADIA,2004,99,0,21,108,0,108,80,80,0,7,63,14,17,757,23,734,168,0,6,13,7,502,30,128,0,393,11,168,1626,4218,1
WEST BENGAL,PASCHIM MIDNAPUR,2004,81,58,20,74,0,74,65,65,0,26,38,30,38,437,33,404,212,47,38,1,14,48,16,67,2,334,0,2,1657,3305,1
DELHI UT,EAST,2004,52,39,13,62,0,62,172,125,47,6,15,52,137,2275,1194,1081,6,42,141,3,5,246,13,82,6,212,0,17,1932,5528,1
DELHI UT,NORTH EAST,2004,54,69,3,67,0,67,157,120,37,4,20,65,153,1033,595,438,4,19,105,7,1,240,18,46,6,144,0,111,1570,3896,1
DELHI UT,SOUTH,2004,80,74,13,96,0,96,216,175,41,5,27,54,274,4000,2053,1947,10,88,417,4,2,233,21,130,40,179,0,79,3630,9672,1
DELHI UT,SOUTH WEST,2004,44,49,6,79,0,79,97,68,29,3,12,51,366,1774,749,1025,13,38,227,2,5,146,11,59,13,126,0,33,2778,5932,1
DELHI UT,WEST,2004,67,72,6,58,0,58,110,79,31,1,10,50,235,2512,1420,1092,5,33,156,2,5,285,24,46,9,215,0,56,3386,7343,1
ANDHRA PRADESH,ADILABAD,2005,108,48,13,53,0,53,65,46,19,9,0,20,191,329,53,276,68,13,173,4,30,1273,21,144,77,280,0,276,1838,5033,1
ANDHRA PRADESH,ANANTAPUR,2005,172,125,3,16,0,16,60,30,30,17,0,21,178,439,203,236,102,15,96,7,59,1007,12,173,57,137,0,349,1500,4545,1
ANDHRA PRADESH,CHITTOOR,2005,105,40,0,35,0,35,72,58,14,9,0,24,281,1269,87,1182,87,32,222,10,30,891,9,91,223,202,0,541,2573,6746,1
ANDHRA PRADESH,CUDDAPAH,2005,96,0,0,21,0,21,36,31,5,9,0,11,152,297,79,218,66,21,114,7,34,783,7,116,18,95,0,343,1846,4072,1
ANDHRA PRADESH,CYBERABAD,2005,150,88,10,44,0,44,151,58,93,26,0,95,1139,2287,563,1724,44,83,950,5,37,3033,34,119,96,701,3,898,2086,12079,1
ANDHRA PRADESH,EAST GODAVARI,2005,110,130,0,27,0,27,69,3,66,3,0,28,403,1286,210,1076,98,119,265,24,35,2530,15,102,119,368,0,545,1986,8262,1
ANDHRA PRADESH,GUNTUR,2005,165,88,1,55,0,55,87,56,31,14,0,35,293,1266,267,999,110,47,412,14,61,1480,16,166,203,366,0,495,2362,7736,1
ANDHRA PRADESH,HYDERABAD CITY,2005,108,130,4,67,0,67,137,70,67,8,3,125,1161,5022,2012,3010,96,94,1880,17,40,4227,27,119,348,1309,0,514,1840,17276,1
ANDHRA PRADESH,KARIMNAGAR,2005,164,96,1,84,0,84,131,91,40,10,0,37,310,740,16,724,174,61,630,3,65,2936,52,328,143,839,0,357,1714,8875,1
ANDHRA PRADESH,KHAMMAM,2005,110,69,3,21,0,21,66,40,26,9,0,25,208,567,96,471,151,30,166,5,48,1065,14,150,240,313,0,394,2103,5757,1
ANDHRA PRADESH,KURNOOL,2005,140,95,6,29,0,29,42,30,12,16,0,16,179,373,87,286,125,13,242,12,28,1159,9,221,124,233,0,369,1835,5266,1
ANDHRA PRADESH,MAHABOOBNAGAR,2005,212,102,16,62,0,62,59,47,12,21,0,43,277,575,56,519,112,20,107,8,57,1713,17,140,7,237,0,536,1303,5624,1
ANDHRA PRADESH,MEDAK,2005,133,45,10,36,0,36,38,27,11,15,0,24,213,424,77,347,32,22,108,14,35,1478,28,88,35,209,0,462,575,4024,1
ANDHRA PRADESH,NALGONDA,2005,138,46,6,49,0,49,51,31,20,13,0,37,248,480,78,402,102,40,243,6,62,1274,30,223,95,344,0,603,2480,6570,1
ANDHRA PRADESH,NELLORE,2005,86,73,3,33,0,33,74,65,9,6,0,26,205,759,152,607,66,31,166,7,39,1961,11,205,84,166,0,310,972,5283,1
ANDHRA PRADESH,NIZAMABAD,2005,88,38,16,26,0,26,57,32,25,15,0,41,292,494,90,404,49,21,183,10,36,2025,16,88,41,410,0,283,830,5059,1
ANDHRA PRADESH,PRAKASHAM,2005,106,82,6,27,0,27,52,43,9,10,0,19,181,406,71,335,56,22,188,10,28,1317,7,169,27,156,0,320,1154,4343,1
ANDHRA PRADESH,VIJAYAWADA,2005,41,40,4,32,0,32,87,49,38,3,0,31,456,1724,419,1305,9,23,443,8,22,1513,8,64,122,296,0,242,623,5791,1
ANDHRA PRADESH,WARANGAL,2005,117,93,2,34,0,34,82,64,18,7,0,29,318,650,181,469,249,15,300,17,45,1615,29,226,50,332,0,353,2120,6683,1
ANDHRA PRADESH,WEST GODAVARI,2005,81,119,0,69,0,69,58,35,23,2,0,27,300,1204,236,968,54,96,312,10,33,2404,17,232,118,410,0,454,1200,7200,1
ASSAM,BARPETA,2005,38,4,0,56,0,56,69,66,3,27,2,17,145,137,2,135,178,9,20,2,4,265,8,25,0,105,0,47,823,1981,1
ASSAM,CACHAR,2005,51,44,2,51,0,51,110,99,11,19,2,20,193,406,4,402,377,38,72,4,57,240,4,165,0,334,0,373,1368,3930,1
ASSAM,DHUBRI,2005,40,22,1,101,0,101,84,63,21,14,3,10,60,145,6,139,571,29,65,4,22,358,10,56,0,201,0,241,248,2285,1
ASSAM,DIBRUGARH,2005,113,24,7,57,0,57,75,51,24,6,0,23,93,402,28,374,38,25,44,1,21,422,4,41,0,53,0,219,427,2095,1
ASSAM,GOLAGHAT,2005,61,18,3,54,0,54,87,70,17,10,2,28,69,261,25,236,0,15,55,13,19,329,0,27,0,91,0,96,183,1421,1
ASSAM,GUWAHATI CITY,2005,39,129,71,38,0,38,147,93,54,6,8,96,462,1389,491,898,60,90,172,15,15,969,6,37,0,114,0,370,1418,5651,1
ASSAM,KAMRUP,2005,31,18,16,73,0,73,86,53,33,20,0,13,96,210,103,107,70,40,27,3,15,40,0,26,0,0,0,66,41,891,1
ASSAM,LAKHIMPUR,2005,36,8,1,69,0,69,112,110,2,4,0,6,1,280,61,219,61,14,52,5,21,423,4,34,0,125,0,116,243,1615,1
ASSAM,NAGAON,2005,88,59,5,149,0,149,185,181,4,56,2,42,203,405,83,322,286,59,68,9,41,606,2,27,8,291,0,309,645,3545,1
ASSAM,SIBSAGAR,2005,61,21,0,38,0,38,73,73,0,12,0,9,78,277,22,255,59,22,39,2,17,119,2,68,0,81,0,69,588,1635,1
ASSAM,SONITPUR,2005,87,7,0,77,0,77,108,106,2,26,0,27,177,494,17,477,258,32,54,11,8,222,3,2,0,145,1,160,906,2805,1
ASSAM,TINSUKIA,2005,92,9,1,42,0,42,75,61,14,17,0,25,89,374,20,354,9,20,11,0,15,38,10,20,0,16,0,38,858,1759,1
BIHAR,ARARIA,2005,68,12,3,29,0,29,43,39,4,37,3,42,25,138,23,115,300,19,51,1,4,114,9,6,0,19,1,24,795,1743,1
BIHAR,BEGUSARAI,2005,128,53,3,20,0,20,65,20,45,11,3,56,53,253,9,244,160,53,53,4,9,259,25,13,2,39,0,120,1062,2444,1
BIHAR,BETTIAH,2005,76,107,6,51,0,51,114,24,90,33,2,33,80,306,13,293,304,33,93,0,20,1389,19,6,0,41,0,40,322,3075,1
BIHAR,BHAGALPUR,2005,93,52,8,75,0,75,101,52,49,14,0,58,119,394,83,311,254,66,67,4,25,29,18,15,0,55,0,87,1570,3104,1
BIHAR,BHOJPUR,2005,158,188,0,14,0,14,38,36,2,32,1,46,118,293,49,244,194,52,14,0,46,512,38,34,0,44,0,69,962,2853,1
BIHAR,GAYA,2005,158,175,6,22,0,22,77,20,57,112,16,129,145,410,39,371,405,20,23,0,32,532,8,28,0,11,0,40,1069,3418,1
BIHAR,GOPALGANJ,2005,74,209,6,24,0,24,65,51,14,10,3,53,64,205,16,189,188,77,81,0,9,4,25,2,6,49,0,52,1337,2543,1
BIHAR,JAMUI,2005,93,52,2,33,0,33,46,13,33,39,3,44,49,102,4,98,109,6,29,0,59,205,22,20,0,48,0,21,427,1409,1
BIHAR,KATIHAR,2005,78,41,1,88,0,88,61,53,8,19,4,34,36,146,19,127,124,15,34,2,16,129,26,10,0,55,0,50,816,1785,1
BIHAR,MADHUBANI,2005,69,108,7,42,0,42,66,0,66,45,2,31,99,196,0,196,313,54,19,0,23,867,17,35,0,26,0,27,789,2835,1
BIHAR,MOTIHARI,2005,111,159,15,24,0,24,134,38,96,52,8,67,108,437,21,416,366,87,71,0,30,1043,51,13,0,43,8,76,1661,4564,1
BIHAR,MUNGER,2005,95,29,1,18,0,18,54,11,43,19,0,64,38,219,37,182,154,9,32,1,8,70,11,10,0,16,0,41,860,1749,1
BIHAR,NALANDA,2005,150,100,19,25,0,25,94,21,73,39,10,89,68,312,22,290,169,47,67,3,21,661,65,10,1,92,4,142,812,3000,1
BIHAR,NAWADAH,2005,83,87,5,23,0,23,41,11,30,16,7,30,54,117,20,97,266,17,40,4,10,149,22,13,0,32,0,77,639,1732,1
BIHAR,PURNEA,2005,113,35,6,39,0,39,60,7,53,38,6,95,72,218,34,184,152,8,20,0,9,22,6,6,0,16,0,55,1193,2169,1
BIHAR,ROHTAS,2005,107,218,13,18,0,18,29,7,22,23,0,26,111,315,21,294,137,2,14,10,23,85,37,12,0,7,0,205,1992,3384,1
BIHAR,SAMASTIPUR,2005,121,184,30,28,0,28,97,4,93,19,17,61,88,291,46,245,302,46,57,0,59,306,40,10,0,73,48,54,1521,3452,1
BIHAR,SARAN,2005,125,345,21,32,0,32,85,43,42,52,0,24,165,321,51,270,170,12,70,1,26,1198,76,4,1,58,0,107,340,3233,1
BIHAR,SITAMARHI,2005,63,25,4,32,0,32,74,51,23,21,1,18,64,206,26,180,245,51,29,1,12,93,32,12,0,64,0,39,1601,2687,1
BIHAR,SIWAN,2005,93,43,3,27,0,27,59,33,26,50,1,119,71,212,37,175,182,15,70,0,23,253,31,8,1,60,0,66,803,2190,1
BIHAR,VAISHALI,2005,69,108,10,13,0,13,133,51,82,14,4,50,94,377,53,324,105,72,109,2,32,306,72,36,0,74,0,137,1705,3522,1
CHHATTISGARH,BILASPUR,2005,94,54,11,77,0,77,36,36,0,4,2,50,530,779,235,544,152,8,56,14,19,368,18,154,19,117,0,197,2718,5477,1
CHHATTISGARH,DURG,2005,90,65,0,128,0,128,28,19,9,1,2,71,508,950,285,665,54,12,76,5,32,494,14,216,23,107,0,276,3495,6647,1
CHHATTISGARH,RAIPUR,2005,92,59,2,125,0,125,46,41,5,4,2,42,619,1027,474,553,101,38,80,27,19,373,16,235,29,94,0,352,4072,7454,1
GUJARAT,BHAVNAGAR,2005,66,31,0,14,0,14,85,70,15,30,0,164,398,1116,345,771,190,91,155,46,41,93,3,79,33,216,0,3,4732,7586,1
GUJARAT,SURAT COMMR.,2005,86,23,3,23,0,23,114,72,42,22,4,56,429,1797,1140,657,118,65,202,31,8,637,12,50,4,190,0,404,995,5273,1
HARYANA,FARIDABAD,2005,76,44,4,39,0,39,91,67,24,2,30,30,285,1130,876,254,190,126,43,4,8,349,18,42,253,188,0,23,2076,5051,1
JAMMU & KASHMIR,BARAMULLA,2005,78,93,4,16,0,16,109,97,12,0,0,11,156,166,13,153,134,10,13,10,24,15,0,166,36,0,0,0,660,1701,1
JAMMU & KASHMIR,SRINAGAR,2005,52,116,5,18,0,18,132,103,29,4,0,36,279,361,171,190,147,15,63,3,29,36,0,219,181,11,0,44,1132,2883,1
JHARKHAND,CHAIBASA,2005,115,54,2,53,0,53,2,0,2,11,2,21,16,140,0,140,27,11,11,0,5,68,0,2,7,11,0,8,438,1004,1
JHARKHAND,DHANBAD,2005,97,65,12,32,0,32,68,58,10,71,3,52,179,722,154,568,296,24,79,1,8,481,48,16,7,31,0,7,1346,3645,1
JHARKHAND,GUMLA,2005,140,40,1,45,0,45,17,10,7,26,0,27,32,61,14,47,31,7,5,7,7,1,2,10,0,6,0,10,312,787,1
JHARKHAND,HAZARIBAGH,2005,104,34,11,57,0,57,55,32,23,99,6,82,155,726,181,545,279,16,66,5,17,45,31,32,0,55,0,15,1299,3189,1
JHARKHAND,JAMSHEDPUR,2005,87,103,8,37,0,37,43,9,34,17,5,49,152,834,112,722,85,60,118,5,10,223,10,34,1,56,0,173,1033,3143,1
KARNATAKA,BANGALORE RURAL,2005,171,94,2,16,0,16,44,20,24,25,1,58,378,876,292,584,599,24,106,1,13,1154,46,110,0,102,0,0,4380,8200,1
KARNATAKA,BELGAUM,2005,116,79,1,13,0,13,41,26,15,11,2,36,234,363,137,226,311,14,141,4,23,816,10,74,0,108,0,34,3249,5680,1
KARNATAKA,GULBARGA,2005,115,111,0,16,0,16,33,17,16,7,2,27,191,290,96,194,472,7,76,5,57,1060,12,119,0,112,0,21,2125,4858,1
MADHYA PRADESH,BETUL,2005,66,30,1,136,0,136,14,12,2,2,0,13,178,195,53,142,4,0,19,0,19,413,22,130,11,74,0,83,1595,3005,1
MADHYA PRADESH,BHIND,2005,97,121,0,29,0,29,21,9,12,14,6,56,192,242,91,151,117,13,20,1,14,816,28,73,2,41,0,114,1912,3929,1
MADHYA PRADESH,BHOPAL,2005,72,71,0,79,0,79,31,24,7,5,1,108,740,1468,694,774,62,17,107,4,19,508,13,177,51,125,0,200,6992,10850,1
MADHYA PRADESH,CHHINDWARA,2005,74,29,3,122,0,122,19,18,1,2,1,14,190,262,70,192,52,4,19,0,15,1205,15,165,24,122,0,124,1502,3963,1
MADHYA PRADESH,DEWAS,2005,57,76,1,86,0,86,32,21,11,5,3,32,279,720,178,542,107,28,57,0,37,418,20,186,52,173,0,158,3548,6075,1
MADHYA PRADESH,DHAR,2005,86,82,1,134,0,134,40,36,4,9,5,45,278,600,167,433,100,27,21,0,37,722,41,180,9,63,0,203,2544,5227,1
MADHYA PRADESH,GWALIOR,2005,99,133,22,61,0,61,44,32,12,6,10,141,926,1378,718,660,138,33,104,3,13,1023,21,164,11,130,0,226,4079,8765,1
MADHYA PRADESH,INDORE,2005,104,137,7,102,0,102,59,42,17,5,3,97,966,2680,1513,1167,122,85,132,5,32,1269,29,221,73,283,0,369,9246,16026,1
MADHYA PRADESH,JABALPUR,2005,77,131,0,92,0,92,36,23,13,1,1,73,404,832,417,415,82,33,110,8,4,4424,34,310,133,154,0,223,2301,9463,1
MADHYA PRADESH,JHABUA,2005,129,68,1,37,0,37,48,43,5,2,2,12,82,167,46,121,30,4,7,0,42,386,1,62,2,8,0,0,1415,2505,1
MADHYA PRADESH,MORENA,2005,62,105,3,32,0,32,30,20,10,9,2,70,214,464,165,299,181,2,38,0,14,1376,27,89,3,74,0,135,2092,5022,1
MADHYA PRADESH,SAGAR,2005,76,105,0,110,0,110,31,21,10,2,6,49,445,491,94,397,86,14,23,0,29,2486,34,362,24,127,0,141,2694,7335,1
MADHYA PRADESH,SATNA,2005,78,53,3,75,0,75,18,3,15,3,3,44,396,413,156,257,43,10,28,0,27,970,34,195,9,66,0,202,2571,5241,1
MADHYA PRADESH,UJJAIN,2005,55,134,0,74,0,74,28,14,14,7,2,91,447,1058,226,832,72,25,69,6,29,792,17,172,41,173,1,125,3953,7371,1
MAHARASHTRA,AHMEDNAGAR,2005,92,56,1,56,0,56,33,25,8,29,16,84,392,1025,279,746,206,36,142,3,26,768,0,91,0,338,0,474,1373,5241,1
MAHARASHTRA,JALGAON,2005,74,55,2,52,0,52,26,26,0,8,2,37,217,733,130,603,200,85,311,8,12,698,4,92,30,301,0,295,1321,4563,1
MAHARASHTRA,NAGPUR COMMR.,2005,106,68,3,52,0,52,57,48,9,16,32,184,1236,2733,939,1794,246,59,272,15,26,973,4,76,52,185,0,249,2961,9605,1
MAHARASHTRA,NAGPUR RURAL,2005,67,28,7,51,0,51,19,16,3,14,5,60,283,1167,93,1074,168,18,47,0,48,677,8,113,36,86,0,348,1565,4815,1
MAHARASHTRA,NANDED,2005,70,112,3,41,0,41,42,29,13,31,9,85,325,624,119,505,285,25,112,3,52,1359,17,85,10,239,0,122,1769,5420,1
MAHARASHTRA,NASIK RURAL,2005,105,31,1,50,0,50,25,16,9,16,3,42,317,551,140,411,293,62,111,10,17,771,8,102,30,375,0,456,1137,4513,1
MAHARASHTRA,PUNE COMMR.,2005,106,85,7,79,0,79,102,72,30,27,18,190,1201,4322,2165,2157,474,72,609,22,16,1258,1,107,95,201,0,407,2418,11817,1
MAHARASHTRA,PUNE RURAL,2005,123,43,2,46,0,46,33,16,17,39,22,75,382,983,322,661,181,69,141,5,32,595,6,57,14,172,0,759,1564,5343,1
MAHARASHTRA,SANGLI,2005,77,12,1,34,0,34,32,12,20,9,2,41,245,721,198,523,128,25,169,6,23,423,7,55,7,105,0,262,684,3068,1
MAHARASHTRA,SOLAPUR RURAL,2005,97,38,8,40,0,40,26,16,10,20,5,52,199,465,132,333,193,26,31,6,20,623,6,54,9,127,0,349,969,3363,1
MAHARASHTRA,THANE COMMR.,2005,106,52,3,60,0,60,85,52,33,29,36,146,1127,2042,844,1198,288,84,564,22,17,1815,1,110,39,246,0,283,509,7664,1
MAHARASHTRA,THANE RURAL,2005,140,51,2,66,0,66,47,37,10,45,8,86,452,648,219,429,226,38,137,10,23,710,5,132,33,133,0,565,1043,4600,1
MAHARASHTRA,YAVATMAL,2005,72,73,9,59,0,59,43,40,3,10,7,64,328,1253,120,1133,153,22,66,1,48,1058,10,133,42,233,0,189,1566,5439,1
ODISHA,CUTTACK,2005,34,119,0,29,0,29,71,64,7,13,6,135,317,777,279,498,82,25,96,0,11,333,39,24,6,162,0,153,1765,4197,1
ODISHA,KHURDA,2005,43,71,3,57,0,57,65,56,9,14,6,130,491,1220,614,606,79,45,247,8,29,1092,17,42,9,46,0,165,1553,5432,1
ODISHA,MAYURBHANJ,2005,70,38,4,102,0,102,40,37,3,4,0,28,95,226,26,200,27,15,30,0,14,24,19,136,0,180,0,116,1091,2259,1
PUNJAB,JALANDHAR,2005,63,83,11,37,0,37,80,65,15,4,12,9,226,335,128,207,0,16,454,11,8,460,7,27,1,78,0,231,773,2926,1
RAJASTHAN,AJMER,2005,43,54,2,26,0,26,89,89,0,0,2,33,339,859,372,487,46,31,313,11,18,370,11,61,3,339,0,352,2859,5861,1
RAJASTHAN,ALWAR,2005,78,93,5,52,0,52,86,61,25,1,16,42,143,1094,462,632,157,33,463,2,27,1973,31,110,0,297,0,336,1882,6921,1
RAJASTHAN,BHARATPUR,2005,91,111,1,46,0,46,88,58,30,4,2,23,63,772,228,544,2,16,312,2,32,798,35,44,0,220,0,195,3807,6664,1
RAJASTHAN,BHILWARA,2005,35,48,8,39,0,39,136,102,34,3,2,43,265,829,335,494,130,8,339,2,27,105,14,87,0,293,0,216,2476,5105,1
RAJASTHAN,CHITTORGARH,2005,52,55,3,61,0,61,133,102,31,1,6,30,256,557,182,375,135,19,287,7,36,1858,7,118,1,335,0,210,1508,5675,1
RAJASTHAN,JAIPUR,2005,88,95,6,82,0,82,211,163,48,3,7,49,821,4041,1935,2106,489,213,1844,23,47,1714,40,212,5,538,0,994,8771,20293,1
RAJASTHAN,JODHPUR,2005,47,102,1,29,0,29,75,58,17,1,0,52,340,1238,552,686,63,26,599,6,20,1805,16,98,5,221,0,288,1424,6456,1
RAJASTHAN,KOTA,2005,44,303,5,40,0,40,109,93,16,2,5,43,293,1118,540,578,25,26,429,3,23,470,5,154,1,361,0,212,3102,6773,1
RAJASTHAN,UDAIPUR,2005,61,75,9,45,0,45,105,88,17,0,3,43,309,630,209,421,247,28,343,2,29,1482,11,101,1,205,0,271,2418,6418,1
TAMIL NADU,CHENNAI,2005,123,175,4,43,0,43,55,31,24,5,0,59,597,3063,594,2469,78,8,530,6,0,1124,30,82,102,236,0,1041,12766,20127,1
TAMIL NADU,COIMBATORE RURAL,2005,87,122,0,33,0,33,47,18,29,4,0,35,333,1355,523,832,117,15,168,3,18,3608,8,165,35,147,0,819,2881,10000,1
TAMIL NADU,SALEM RURAL,2005,53,172,0,52,0,52,107,106,1,5,0,16,112,289,66,223,195,3,71,1,36,2590,14,218,0,154,0,338,1665,6091,1
TAMIL NADU,VILUPPURAM,2005,68,83,3,49,0,49,49,49,0,1,0,13,102,306,51,255,250,2,21,0,36,468,9,50,5,59,0,567,3818,5959,1
UTTAR PRADESH,AGRA,2005,115,126,34,29,0,29,120,77,43,10,2,71,169,1087,678,409,197,97,158,3,12,421,38,80,162,232,0,368,1268,4799,1
UTTAR PRADESH,ALIGARH,2005,176,200,20,61,0,61,112,84,28,5,12,80,123,885,413,472,226,98,189,2,62,337,43,38,43,226,0,245,983,4166,1
UTTAR PRADESH,ALLAHABAD,2005,144,118,48,17,0,17,67,50,17,4,0,48,198,487,246,241,120,58,162,7,25,284,40,30,47,117,0,272,1224,3517,1
UTTAR PRADESH,AZAMGARH,2005,84,91,21,10,0,10,34,32,2,7,0,68,85,185,62,123,109,32,64,9,5,286,27,26,24,156,0,5,702,2030,1
UTTAR PRADESH,BADAUN,2005,179,182,32,22,0,22,77,60,17,5,0,27,42,179,27,152,32,57,15,0,18,178,32,39,22,47,0,7,811,2003,1
UTTAR PRADESH,BAREILLY,2005,224,209,32,48,0,48,107,81,26,14,2,66,119,506,174,332,108,82,206,12,11,449,37,89,74,210,0,252,1163,4020,1
UTTAR PRADESH,BULANDSHAHAR,2005,198,124,20,33,0,33,81,60,21,5,0,54,57,347,100,247,65,28,61,1,10,305,41,62,116,106,0,226,783,2723,1
UTTAR PRADESH,ETAH,2005,145,183,47,16,0,16,59,33,26,0,0,24,65,196,111,85,74,45,40,0,18,210,43,34,26,62,0,168,486,1941,1
UTTAR PRADESH,ETAWAH,2005,67,59,7,12,0,12,71,28,43,3,0,25,35,96,59,37,13,20,50,1,11,70,29,20,35,26,0,137,817,1604,1
UTTAR PRADESH,FIROZABAD,2005,122,117,34,17,0,17,71,44,27,4,1,55,58,358,216,142,52,26,35,2,6,312,48,16,42,57,0,4,709,2146,1
UTTAR PRADESH,GAUTAMBUDH NAGAR,2005,69,58,15,18,0,18,51,42,9,6,1,41,88,962,564,398,64,49,173,4,1,19,14,28,43,45,0,252,168,2169,1
UTTAR PRADESH,GHAZIABAD,2005,183,135,35,24,0,24,103,79,24,6,0,38,100,1387,844,543,52,78,277,14,2,75,33,26,92,147,0,381,1068,4256,1
UTTAR PRADESH,GORAKHPUR,2005,94,67,41,24,0,24,29,27,2,5,1,39,120,367,166,201,104,60,61,14,0,266,16,22,25,18,0,221,599,2193,1
UTTAR PRADESH,HARDOI,2005,91,52,46,31,0,31,45,32,13,1,0,24,48,209,43,166,21,21,63,1,1,311,25,51,48,47,0,134,644,1914,1
UTTAR PRADESH,KANPUR NAGAR,2005,150,91,40,18,0,18,107,90,17,11,2,45,137,803,526,277,94,141,218,8,5,261,51,43,227,205,0,328,733,3718,1
UTTAR PRADESH,KHIRI,2005,131,141,33,45,0,45,69,58,11,2,6,25,64,235,63,172,51,19,56,2,3,388,61,55,70,63,0,134,604,2257,1
UTTAR PRADESH,LUCKNOW,2005,194,156,38,51,0,51,150,136,14,8,2,102,477,2340,1135,1205,244,232,432,58,1,64,44,71,204,281,0,392,2466,8007,1
UTTAR PRADESH,MAINPURI,2005,111,121,18,5,0,5,41,22,19,3,4,28,38,139,76,63,61,20,29,2,0,193,22,8,5,17,0,8,564,1437,1
UTTAR PRADESH,MATHURA,2005,90,128,26,18,0,18,54,44,10,7,1,44,79,464,266,198,93,58,136,7,17,170,23,31,63,74,0,257,692,2532,1
UTTAR PRADESH,MEERUT,2005,199,208,16,37,0,37,139,97,42,16,2,110,195,1038,524,514,135,89,160,7,2,61,34,66,121,303,0,209,1200,4347,1
UTTAR PRADESH,MORADABAD,2005,168,169,29,52,0,52,98,88,10,10,5,65,106,574,189,385,107,54,117,11,0,94,38,95,135,209,0,142,1221,3499,1
UTTAR PRADESH,MUZAFFARNAGAR,2005,207,187,24,44,0,44,80,52,28,20,1,105,115,606,229,377,131,63,104,7,0,12,20,46,113,156,0,0,1191,3232,1
UTTAR PRADESH,SHAHJAHANPUR,2005,139,120,14,26,0,26,55,37,18,8,0,33,46,186,45,141,35,25,53,5,5,149,25,40,25,22,0,127,684,1822,1
UTTAR PRADESH,SITAPUR,2005,142,627,43,51,0,51,89,86,3,5,0,57,104,471,76,395,70,68,109,1,36,391,70,72,31,142,0,187,402,3168,1
UTTAR PRADESH,UNNAO,2005,102,68,50,35,0,35,54,43,11,2,0,25,70,185,58,127,51,15,44,1,1,213,40,47,32,72,0,47,614,1768,1
UTTARAKHAND,HARIDWAR,2005,65,56,5,32,0,32,54,38,16,18,0,41,88,455,181,274,66,29,90,11,6,351,7,20,34,73,0,144,155,1800,1
WEST BENGAL,24 PARGANAS NORTH,2005,168,70,38,217,0,217,211,153,58,18,196,39,78,1564,493,1071,203,74,128,14,0,113,71,151,5,886,0,7,3707,7958,1
WEST BENGAL,24 PARGANAS SOUTH,2005,131,8,39,136,0,136,118,117,1,17,242,21,237,1071,257,814,246,0,93,2,6,0,64,123,2,915,0,42,3211,6724,1
WEST BENGAL,BURDWAN,2005,110,10,26,113,0,113,53,52,1,13,79,26,29,532,100,432,209,12,62,4,6,98,40,56,0,230,0,260,2534,4502,1
WEST BENGAL,JALPAIGURI,2005,87,22,42,108,0,108,61,48,13,9,17,20,40,712,79,633,53,50,11,6,3,254,15,103,1,237,0,156,879,2886,1
WEST BENGAL,KOLKATA,2005,43,73,16,13,0,13,82,66,16,17,59,55,130,2639,548,2091,183,215,935,11,0,1032,6,148,35,236,0,486,2977,9391,1
WEST BENGAL,MALDA,2005,61,55,21,96,0,96,44,36,8,7,6,18,20,335,111,224,64,0,8,10,0,66,3,137,0,287,0,0,1003,2241,1
WEST BENGAL,MURSHIDABAD,2005,115,23,46,236,0,236,121,110,11,7,19,18,17,536,99,437,139,15,64,16,6,577,35,223,1,696,0,232,910,4052,1
WEST BENGAL,NADIA,2005,100,0,12,148,0,148,102,97,5,11,53,15,2,772,129,643,233,0,44,9,4,628,48,95,3,545,60,175,1395,4454,1
WEST BENGAL,PASCHIM MIDNAPUR,2005,79,38,14,92,0,92,45,44,1,25,18,27,35,353,36,317,184,23,30,0,7,54,21,57,0,300,0,2,1312,2716,1
