STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,Cluster
UTTARAKHAND,UTTARKASHI,2005,6,4,2,7,0,7,5,5,0,0,0,0,18,33,1,32,14,10,3,0,0,4,0,8,0,4,0,0,96,214,0
WEST BENGAL,ASANSOL,2005,27,2,2,9,0,9,14,14,0,3,23,7,15,158,93,65,69,14,13,3,1,40,4,10,0,340,0,105,358,1217,0
WEST BENGAL,BANKURA,2005,53,6,10,43,0,43,27,27,0,25,5,28,13,280,18,262,72,5,25,1,7,173,22,54,0,149,0,112,432,1542,0
WEST BENGAL,BIRBHUM,2005,47,19,16,78,0,78,41,37,4,11,38,31,15,231,37,194,189,7,14,8,10,77,5,42,0,160,0,160,481,1680,0
WEST BENGAL,COOCHBEHAR,2005,33,7,6,82,0,82,30,30,0,1,3,3,3,119,20,99,20,7,26,4,5,43,8,76,0,203,0,94,504,1277,0
WEST BENGAL,DAKSHIN DINAJPUR,2005,27,5,15,28,0,28,33,27,6,2,11,9,5,100,6,94,24,6,11,1,1,34,20,45,1,141,0,67,357,943,0
WEST BENGAL,DARJEELING,2005,50,4,18,39,0,39,17,17,0,3,41,7,4,333,60,273,23,19,9,3,6,207,1,39,2,81,0,115,427,1448,0
WEST BENGAL,HOOGHLY,2005,58,6,23,42,0,42,32,30,2,9,130,21,64,469,69,400,337,13,51,4,9,239,5,31,0,539,0,232,956,3270,0
WEST BENGAL,HOWRAH,2005,50,2,7,41,0,41,34,27,7,5,20,5,3,141,32,109,78,6,49,2,3,103,9,38,2,243,0,169,648,1658,0
WEST BENGAL,HOWRAH CITY,2005,31,4,11,20,0,20,21,12,9,3,85,30,8,485,176,309,63,8,67,3,2,168,9,18,0,157,0,112,1076,2381,0
WEST BENGAL,HOWRAH G.R.P.,2005,7,6,2,0,0,0,8,4,4,1,97,1,0,281,2,279,12,0,22,1,0,8,0,4,2,0,1,1,115,569,0
WEST BENGAL,KHARAGPUR G.R.P.,2005,2,0,2,1,0,1,1,0,1,2,2,2,0,109,0,109,3,1,1,0,0,3,0,3,0,0,0,3,15,150,0
WEST BENGAL,PURAB MIDNAPUR,2005,42,19,17,54,0,54,54,53,1,7,44,8,8,219,30,189,155,45,46,0,4,17,34,28,0,325,0,6,1031,2163,0
WEST BENGAL,PURULIA,2005,61,0,9,34,0,34,8,8,0,3,23,14,4,143,3,140,43,5,23,0,0,0,8,37,0,108,0,0,511,1034,0
WEST BENGAL,SEALDAH G.R.P.,2005,20,4,2,3,0,3,9,4,5,0,9,4,0,188,0,188,3,1,11,2,0,5,1,5,0,0,0,1,36,304,0
WEST BENGAL,SILIGURI G.R.P.,2005,2,0,1,0,0,0,2,2,0,1,0,1,0,98,0,98,0,1,0,0,0,0,0,2,0,0,0,0,33,141,0
WEST BENGAL,UTTAR DINAJPUR,2005,49,51,13,53,0,53,39,24,15,11,1,16,9,256,37,219,30,1,17,3,12,186,17,47,0,158,0,200,536,1705,0
A & N ISLANDS,ANDAMAN,2005,14,3,3,4,0,4,2,1,1,0,0,4,67,88,6,82,4,8,13,0,6,77,0,10,1,5,0,3,354,666,0
A & N ISLANDS,NICOBAR,2005,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,2,0,1,0,0,0,0,8,16,0
CHANDIGARH,CHANDIGARH,2005,18,15,4,33,0,33,54,45,9,0,2,12,223,1373,579,794,43,41,161,0,1,57,3,31,9,75,0,9,969,3133,0
D & N HAVELI,D and N HAVELI,2005,7,5,0,5,0,5,13,9,4,3,0,2,25,74,17,57,18,12,10,4,1,33,0,5,0,5,0,17,195,434,0
DAMAN & DIU,DAMAN,2005,4,2,0,2,0,2,4,2,2,3,0,0,29,42,24,18,16,5,2,3,1,12,1,1,0,1,0,21,44,193,0
DAMAN & DIU,DIU,2005,1,0,0,0,0,0,0,0,0,1,0,0,8,8,3,5,3,1,1,4,0,4,0,0,0,2,0,3,14,50,0
DELHI UT,CENTRAL,2005,23,28,3,20,0,20,52,32,20,1,9,20,57,1192,492,700,1,39,164,5,5,182,4,40,26,48,1,9,1600,3529,0
DELHI UT,G.R.P.(RLY),2005,16,4,1,2,0,2,4,1,3,0,1,6,2,1053,15,1038,1,3,15,0,2,9,1,5,1,0,0,0,75,1201,0
DELHI UT,IGI AIRPORT,2005,1,0,0,1,0,1,4,0,4,0,0,2,0,80,19,61,0,0,612,0,0,3,0,1,0,0,0,0,112,816,0
DELHI UT,NEW DELHI,2005,10,11,3,6,0,6,19,15,4,0,2,13,42,803,236,567,9,32,236,8,1,40,2,26,24,9,0,91,908,2295,0
DELHI UT,NORTH,2005,24,23,1,22,0,22,78,49,29,3,15,34,86,900,310,590,5,50,140,5,3,122,2,45,7,96,0,0,1645,3306,0
DELHI UT,SPL CELL,2005,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,45,6,0,0,0,0,0,0,0,0,24,89,0
LAKSHADWEEP,LAKSHADWEEP,2005,1,0,0,0,0,0,0,0,0,0,0,0,2,7,0,7,6,0,0,0,0,4,0,0,0,0,0,0,22,42,0
PUDUCHERRY,PONDICHERRY,2005,19,24,8,6,0,6,6,3,3,1,0,5,67,466,235,231,159,8,41,0,9,857,4,60,26,6,0,224,2579,4575,0
ANDHRA PRADESH,GUNTAKAL RLY.,2006,7,0,0,0,0,0,1,1,0,4,0,5,0,140,0,140,0,0,1,5,0,7,0,2,1,3,0,3,42,221,0
ANDHRA PRADESH,KRISHNA,2006,73,60,1,36,0,36,54,38,16,1,0,2,182,540,75,465,32,16,126,12,60,2423,9,168,74,296,0,330,772,5267,0
ANDHRA PRADESH,RANGA REDDY,2006,57,26,5,9,0,9,29,10,19,0,0,7,85,126,20,106,33,3,52,0,37,918,15,50,9,67,0,168,332,2028,0
ANDHRA PRADESH,SECUNDERABAD RLY.,2006,11,0,0,2,0,2,3,1,2,2,0,8,0,222,0,222,0,0,7,10,0,8,2,0,0,1,0,3,32,311,0
ANDHRA PRADESH,SRIKAKULAM,2006,46,0,6,27,0,27,21,21,0,0,0,2,119,214,0,214,71,14,69,3,26,1184,3,70,25,188,0,208,720,3016,0
ANDHRA PRADESH,VIJAYAWADA RLY.,2006,2,1,0,0,0,0,0,0,0,1,0,2,0,259,0,259,2,1,2,2,0,14,0,5,1,0,0,3,44,339,0
ANDHRA PRADESH,VISAKHA RURAL,2006,65,29,1,6,0,6,11,11,0,5,0,6,96,181,0,181,49,13,83,3,27,1613,4,45,38,158,0,418,384,3235,0
ANDHRA PRADESH,VISAKHAPATNAM,2006,37,30,1,21,0,21,49,40,9,3,1,27,417,1121,356,765,28,66,261,27,8,540,10,62,30,397,0,247,2095,5478,0
ANDHRA PRADESH,VIZIANAGARAM,2006,35,17,0,16,0,16,20,16,4,6,0,8,89,171,1,170,50,10,57,5,8,549,5,69,22,171,0,218,1429,2955,0
ARUNACHAL PRADESH,CHANGLANG,2006,3,3,1,4,0,4,4,4,0,3,0,4,21,29,0,29,0,5,6,1,1,20,0,0,0,2,0,4,42,153,0
ARUNACHAL PRADESH,DIBANG VALLEY,2006,2,5,0,2,0,2,2,2,0,4,0,6,14,18,4,14,1,1,2,1,1,30,0,1,0,0,0,3,42,135,0
ARUNACHAL PRADESH,K/KUMEY,2006,5,1,0,2,0,2,3,2,1,0,0,0,5,3,0,3,0,1,1,0,0,3,0,0,0,0,0,2,10,36,0
ARUNACHAL PRADESH,KAMENG EAST,2006,3,0,0,1,0,1,3,0,3,0,0,2,17,15,0,15,0,2,2,1,0,38,0,2,0,0,0,1,37,124,0
ARUNACHAL PRADESH,KAMENG WEST,2006,4,1,0,2,0,2,2,2,0,0,0,6,18,14,0,14,2,1,3,0,1,19,0,3,0,0,0,14,23,113,0
ARUNACHAL PRADESH,LOHIT,2006,9,0,0,3,0,3,10,8,2,4,0,12,15,38,3,35,0,1,0,0,3,26,0,3,0,1,0,14,34,173,0
ARUNACHAL PRADESH,PAPUM PARE,2006,10,11,1,5,0,5,20,10,10,7,0,18,73,138,53,85,1,30,7,3,1,84,0,14,1,2,0,17,113,556,0
ARUNACHAL PRADESH,SIANG EAST,2006,2,8,0,7,0,7,6,4,2,5,0,12,30,54,5,49,0,2,1,0,1,52,0,11,0,1,0,5,48,245,0
ARUNACHAL PRADESH,SIANG UPPER,2006,1,0,0,2,0,2,2,2,0,0,0,0,9,18,0,18,0,3,3,0,4,18,0,6,0,1,0,2,16,85,0
ARUNACHAL PRADESH,SIANG WEST,2006,6,1,1,0,0,0,7,7,0,1,0,3,17,55,9,46,0,5,6,2,5,48,0,13,1,4,0,4,71,250,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2006,4,1,0,3,0,3,5,3,2,1,0,6,5,22,0,22,2,2,1,0,1,22,0,3,0,0,0,4,29,111,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2006,4,0,0,2,0,2,4,4,0,0,0,3,12,20,0,20,0,5,6,0,2,28,0,6,0,3,0,4,53,152,0
ARUNACHAL PRADESH,TAWANG,2006,0,0,0,0,0,0,0,0,0,1,0,0,7,13,0,13,0,1,0,1,0,6,0,1,0,0,0,5,14,49,0
ARUNACHAL PRADESH,TIRAP,2006,7,2,0,4,0,4,7,3,4,2,0,2,12,11,0,11,0,2,0,0,0,19,1,0,0,0,0,1,29,99,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2006,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,2,0,0,0,0,0,2,4,13,0
ASSAM,BASKA,2006,25,5,0,14,0,14,24,14,10,3,0,7,10,25,3,22,2,5,2,0,7,92,1,26,0,12,0,23,77,360,0
ASSAM,BONGAIGAON,2006,15,1,0,13,0,13,19,19,0,8,0,9,39,58,0,58,30,3,1,4,9,47,0,20,0,28,0,17,331,652,0
ASSAM,C.I.D.,2006,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,10,18,0
ASSAM,CHIRANG,2006,39,4,4,30,0,30,26,26,0,5,1,2,47,72,0,72,77,12,13,4,11,68,0,34,0,58,0,33,72,612,0
ASSAM,DARRANG,2006,25,14,0,70,0,70,53,46,7,11,1,12,79,171,12,159,48,8,28,4,10,207,2,109,0,75,0,115,349,1391,0
ASSAM,DHEMAJI,2006,23,33,1,58,0,58,45,30,15,1,2,11,26,150,0,150,43,26,24,2,8,196,1,28,0,94,0,50,203,1025,0
ASSAM,G.R.P.,2006,6,0,0,1,0,1,1,0,1,3,0,10,7,181,0,181,19,1,1,0,0,0,0,0,0,0,0,0,125,355,0
ASSAM,GOALPARA,2006,23,9,4,55,0,55,40,35,5,17,1,9,64,87,15,72,31,6,19,2,19,129,4,45,0,151,0,135,213,1063,0
ASSAM,HAILAKANDI,2006,18,1,1,23,0,23,56,48,8,6,0,2,52,99,4,95,145,1,19,2,19,32,1,9,0,49,0,19,394,948,0
ASSAM,JORHAT,2006,37,6,0,30,0,30,54,52,2,3,0,23,81,253,43,210,27,6,28,3,18,330,0,40,0,56,0,121,347,1463,0
ASSAM,KARBI ANGLONG,2006,42,14,1,14,0,14,40,18,22,5,0,16,21,152,28,124,37,9,6,7,9,43,2,9,0,11,0,67,188,693,0
ASSAM,KARIMGANJ,2006,38,22,2,44,0,44,46,46,0,13,0,5,81,198,7,191,215,11,10,3,16,112,4,3,0,74,0,46,210,1153,0
ASSAM,KOKRAJHAR,2006,38,14,0,29,0,29,47,39,8,4,0,11,47,105,9,96,48,5,16,1,8,279,14,26,0,69,0,56,144,961,0
ASSAM,MORIGAON,2006,27,3,1,58,0,58,56,56,0,3,0,10,44,112,4,108,81,8,19,3,11,201,10,72,0,60,0,51,364,1194,0
ASSAM,N.C.HILLS,2006,18,11,0,4,0,4,14,9,5,5,1,2,10,27,1,26,11,0,2,0,2,23,0,3,0,24,0,15,49,221,0
ASSAM,NALBARI,2006,24,21,0,17,0,17,33,26,7,9,0,9,63,74,7,67,14,4,5,1,16,229,1,32,0,24,0,42,226,844,0
ASSAM,R.P.O.,2006,5,0,0,3,0,3,5,0,5,4,0,1,0,9,0,9,10,0,0,0,0,0,0,0,0,0,0,0,49,86,0
ASSAM,TINSUKIA,2006,48,13,0,23,0,23,57,38,19,11,0,13,486,1144,34,1110,13,24,19,0,17,144,3,20,0,47,0,216,362,2660,0
ASSAM,UDALGURI,2006,31,7,0,17,0,17,37,25,12,14,0,5,35,79,15,64,16,2,9,2,14,74,1,33,0,16,0,49,122,563,0
BIHAR,ARWAL,2006,22,53,0,0,0,0,9,4,5,2,0,7,14,56,0,56,45,0,9,4,9,160,9,20,0,5,0,1,137,562,0
BIHAR,BAGAHA,2006,45,12,4,27,0,27,44,12,32,9,1,8,13,156,6,150,73,5,35,0,10,303,5,7,0,13,0,13,373,1156,0
BIHAR,BHABHUA,2006,53,16,2,22,0,22,35,14,21,33,0,17,64,198,1,197,133,15,22,0,28,69,19,5,0,17,1,64,609,1422,0
BIHAR,BUXAR,2006,46,67,0,10,0,10,48,10,38,32,0,34,59,270,37,233,255,40,47,0,27,406,25,12,0,67,2,48,168,1663,0
BIHAR,JAMALPUR RLY.,2006,4,0,0,0,0,0,0,0,0,7,1,5,0,100,11,89,4,0,1,0,0,0,0,0,0,0,0,1,45,168,0
BIHAR,JEHANABAD,2006,39,14,1,10,0,10,20,1,19,16,0,15,22,96,13,83,71,11,12,0,6,22,15,5,0,5,0,13,694,1087,0
BIHAR,KATIHAR RLY.,2006,10,0,0,3,0,3,6,4,2,9,1,8,7,278,5,273,10,2,16,0,0,0,1,1,0,0,0,0,151,503,0
BIHAR,KHAGARIA,2006,53,148,1,22,0,22,47,0,47,15,0,31,10,130,6,124,224,8,6,0,5,190,15,6,0,12,0,133,656,1712,0
BIHAR,LAKHISARAI,2006,48,111,6,12,0,12,30,17,13,6,0,14,22,65,6,59,67,8,18,0,8,70,14,10,0,5,0,50,407,971,0
BIHAR,MADHEPURA,2006,60,24,2,10,0,10,16,10,6,15,1,41,18,111,11,100,123,7,11,0,15,102,12,4,0,7,0,25,568,1172,0
BIHAR,MUZAFFARPUR RLY.,2006,20,3,1,3,0,3,14,0,14,16,2,23,13,352,22,330,12,1,22,1,0,21,0,1,0,3,0,1,200,709,0
BIHAR,NAUGACHIA,2006,36,13,0,8,0,8,12,4,8,4,0,15,17,43,5,38,118,0,11,0,0,10,1,0,0,17,0,88,521,914,0
BIHAR,NAWADAH,2006,80,131,3,20,0,20,36,15,21,11,1,24,68,112,5,107,170,16,35,0,15,239,24,9,2,18,2,76,474,1566,0
BIHAR,PATNA RLY.,2006,16,15,3,1,0,1,7,3,4,17,2,30,1,621,26,595,7,2,21,3,0,0,3,7,0,1,0,0,215,972,0
BIHAR,SAHARSA,2006,44,97,2,33,0,33,41,4,37,1,1,35,50,106,9,97,240,61,71,1,15,138,12,21,0,24,0,13,781,1787,0
BIHAR,SHEIKHPURA,2006,24,8,4,5,0,5,9,4,5,7,0,16,12,68,1,67,75,2,22,0,3,8,11,4,0,18,0,13,281,590,0
BIHAR,SHEOHAR,2006,16,28,1,2,0,2,19,13,6,3,0,3,8,36,1,35,78,10,13,0,4,32,3,2,0,18,0,9,203,488,0
BIHAR,SITAMARHI,2006,45,30,4,27,0,27,61,45,16,34,2,33,85,241,28,213,190,53,25,4,23,286,13,19,2,76,1,28,1266,2548,0
BIHAR,SUPAUL,2006,31,45,2,24,0,24,31,19,12,7,1,24,26,90,13,77,175,28,14,0,4,30,8,0,0,10,0,16,736,1302,0
CHHATTISGARH,BALRAMPUR,2006,38,23,0,45,0,45,1,1,0,10,1,16,41,21,2,19,19,1,6,0,3,170,0,40,0,9,0,20,139,603,0
CHHATTISGARH,DANTEWARA,2006,88,85,0,14,0,14,16,9,7,17,0,1,65,55,5,50,28,6,5,0,18,47,1,11,1,4,0,32,290,784,0
CHHATTISGARH,DHAMTARI,2006,21,11,0,27,0,27,4,4,0,0,0,5,116,129,20,109,32,1,18,3,6,103,0,62,10,16,0,85,814,1463,0
CHHATTISGARH,GRP RAIPUR,2006,4,1,0,1,0,1,0,0,0,1,0,6,9,230,11,219,1,1,0,0,0,19,0,3,2,3,0,1,104,386,0
CHHATTISGARH,JAGDALPUR,2006,62,38,0,71,0,71,14,13,1,5,5,19,191,156,33,123,61,1,12,0,8,220,4,55,0,18,0,112,1145,2197,0
CHHATTISGARH,JANJGIR,2006,47,43,0,40,0,40,12,9,3,1,1,22,232,255,44,211,104,7,29,3,8,243,10,109,10,90,0,115,1470,2851,0
CHHATTISGARH,JASHPUR,2006,47,10,1,62,0,62,8,7,1,6,1,32,60,66,24,42,20,3,12,3,12,148,1,46,3,11,0,63,359,974,0
CHHATTISGARH,KABIRDHAM,2006,14,10,0,36,0,36,1,0,1,0,0,3,75,88,21,67,15,0,4,0,6,408,1,67,8,35,0,41,359,1171,0
CHHATTISGARH,KANKER,2006,36,40,1,23,0,23,9,6,3,9,1,13,65,84,15,69,33,0,5,4,11,60,2,20,5,13,0,63,520,1017,0
CHHATTISGARH,KORBA,2006,43,17,0,40,0,40,5,4,1,8,4,25,145,297,110,187,44,1,29,2,5,480,5,86,6,27,0,147,895,2311,0
CHHATTISGARH,KORIYA,2006,35,27,0,51,0,51,7,5,2,11,0,12,126,103,17,86,14,2,12,0,15,432,0,64,2,27,0,62,366,1368,0
CHHATTISGARH,MAHASAMUND,2006,21,16,0,32,0,32,3,2,1,3,1,12,131,198,51,147,21,1,16,1,7,202,2,64,3,20,0,113,650,1517,0
CHHATTISGARH,NARAYANPUR,2006,23,43,0,2,0,2,5,0,5,1,0,1,3,5,0,5,0,0,0,0,6,21,0,3,0,0,0,3,40,156,0
CHHATTISGARH,RAIGARH,2006,54,21,0,38,0,38,7,7,0,14,3,23,213,358,83,275,67,15,17,1,18,348,4,92,9,22,0,152,893,2369,0
CHHATTISGARH,RAJNANDGAON,2006,50,31,1,69,0,69,10,9,1,2,0,19,168,231,71,160,24,11,24,1,13,96,5,83,7,40,1,104,1579,2569,0
CHHATTISGARH,SARGUJA,2006,56,26,2,75,0,75,11,11,0,5,3,38,114,148,49,99,37,6,27,0,7,100,0,72,1,29,0,62,747,1566,0
CHHATTISGARH,SURAJPUR,2006,48,20,0,57,0,57,5,4,1,8,1,24,112,95,10,85,42,4,19,1,15,180,1,57,2,32,0,64,395,1182,0
GOA,NORTH GOA,2006,24,8,1,8,0,8,9,5,4,3,0,10,151,288,133,155,27,22,28,8,9,98,0,8,3,8,0,124,362,1199,0
GOA,SOUTH GOA,2006,15,9,0,13,0,13,7,5,2,4,0,7,101,206,90,116,36,13,27,1,29,72,0,10,4,6,0,109,336,1005,0
GUJARAT,AHMEDABAD RURAL,2006,47,4,1,10,0,10,28,27,1,9,1,28,82,273,55,218,39,40,14,2,15,285,0,31,0,92,0,292,1727,3020,0
GUJARAT,AHWA-DANG,2006,7,1,0,3,0,3,0,0,0,2,0,1,2,16,0,16,11,0,1,0,2,22,0,6,0,11,0,16,179,280,0
GUJARAT,AMRELI,2006,20,11,3,15,0,15,31,30,1,2,0,14,109,169,39,130,30,17,17,10,7,312,3,20,0,112,0,96,1434,2432,0
GUJARAT,ANAND,2006,26,6,1,14,0,14,33,30,3,7,0,11,114,367,148,219,13,62,12,6,14,295,0,30,5,141,0,203,1693,3053,0
GUJARAT,BHARUCH,2006,37,9,1,7,0,7,7,6,1,10,0,8,121,312,107,205,18,49,13,6,15,269,0,8,0,66,0,210,1452,2618,0
GUJARAT,DAHOD,2006,30,18,0,0,0,0,21,19,2,15,1,23,50,82,37,45,27,6,8,1,14,188,0,11,0,39,0,0,1191,1725,0
GUJARAT,GANDHINAGAR,2006,23,13,0,14,0,14,24,20,4,6,0,17,102,403,129,274,39,5,36,10,6,234,0,17,6,119,0,187,1580,2841,0
GUJARAT,HIMATNAGAR,2006,35,4,2,11,0,11,32,32,0,6,1,13,115,211,53,158,41,29,26,4,12,235,0,25,0,151,0,236,5336,6525,0
GUJARAT,JAMNAGAR,2006,29,11,0,13,0,13,21,18,3,5,0,22,180,361,152,209,37,22,23,5,11,386,0,14,11,206,0,4,2542,3903,0
GUJARAT,JUNAGADH,2006,54,19,0,6,0,6,52,44,8,15,0,34,185,470,143,327,80,60,33,13,12,495,3,38,4,415,0,199,2496,4683,0
GUJARAT,KHEDA NORTH,2006,37,9,0,17,0,17,36,34,2,12,0,9,148,333,86,247,47,34,45,5,12,315,0,22,0,204,0,226,3039,4550,0
GUJARAT,KUTCH,2006,39,23,0,19,0,19,52,41,11,18,0,55,315,532,193,339,63,56,48,3,18,405,3,37,0,343,0,271,3707,6007,0
GUJARAT,MEHSANA,2006,24,22,0,6,0,6,41,36,5,14,0,52,274,617,115,502,76,36,70,4,12,491,3,28,0,219,0,149,2511,4649,0
GUJARAT,NARMADA,2006,11,8,0,2,0,2,6,6,0,2,0,1,25,30,10,20,10,4,3,1,4,100,0,6,0,10,0,47,373,643,0
GUJARAT,NAVSARI,2006,16,6,0,2,0,2,8,7,1,2,0,5,76,106,50,56,17,32,12,3,2,68,0,4,0,38,0,0,780,1177,0
GUJARAT,PALANPUR,2006,42,18,0,22,0,22,37,35,2,7,0,21,150,419,39,380,54,28,15,4,11,1292,1,43,0,188,0,180,2486,5018,0
GUJARAT,PANCHMAHAL,2006,62,13,0,6,0,6,44,42,2,5,0,19,115,205,81,124,37,27,24,2,20,300,0,24,0,101,0,0,2417,3421,0
GUJARAT,PATAN,2006,14,9,1,10,0,10,13,11,2,9,0,6,103,394,52,342,54,23,16,1,6,311,0,25,0,147,0,84,1453,2679,0
GUJARAT,PORBANDAR,2006,9,5,0,2,0,2,7,6,1,0,0,6,42,74,20,54,5,8,6,2,3,112,1,1,0,45,0,45,581,954,0
GUJARAT,RAJKOT COMMR.,2006,29,15,0,4,0,4,26,18,8,1,0,26,260,718,424,294,46,12,39,18,3,369,1,5,12,165,0,94,1646,3489,0
GUJARAT,RAJKOT RURAL,2006,42,20,3,21,0,21,37,33,4,10,0,31,259,387,129,258,41,106,17,10,16,427,1,34,5,300,0,298,2102,4167,0
GUJARAT,SURAT RURAL,2006,71,7,0,11,0,11,11,8,3,9,2,15,75,170,78,92,21,19,21,0,6,275,0,11,0,40,0,385,1217,2366,0
GUJARAT,SURENDRANAGAR,2006,30,15,0,17,0,17,23,20,3,6,0,20,118,259,54,205,55,47,8,3,6,381,1,34,2,81,0,191,1451,2748,0
GUJARAT,VADODARA COMMR.,2006,32,34,2,6,0,6,54,42,12,8,0,35,482,1319,678,641,147,30,199,14,31,316,0,17,2,181,0,134,2629,5672,0
GUJARAT,VADODARA RURAL,2006,82,19,0,10,0,10,20,16,4,7,0,13,81,171,49,122,37,40,14,2,14,354,0,10,1,39,0,216,1486,2616,0
GUJARAT,VALSAD,2006,43,17,0,1,0,1,18,12,6,14,2,13,167,268,120,148,41,28,22,10,4,173,0,10,0,32,0,0,1203,2066,0
GUJARAT,W.RLY,2006,13,5,1,2,0,2,6,4,2,4,0,58,21,868,42,826,20,4,44,0,0,46,0,6,1,2,0,6,209,1316,0
HARYANA,AMBALA,2006,39,12,2,19,0,19,22,16,6,7,6,18,308,438,207,231,3,55,141,5,8,264,9,26,27,174,0,5,1078,2666,0
HARYANA,BHIWANI,2006,45,29,0,35,0,35,34,26,8,9,4,21,180,406,215,191,159,23,93,1,17,303,19,38,8,100,0,7,988,2519,0
HARYANA,FATEHABAD,2006,23,15,4,18,0,18,20,5,15,0,1,7,122,171,71,100,22,31,78,2,6,229,6,17,7,83,0,5,563,1430,0
HARYANA,GRP,2006,20,4,1,1,0,1,1,1,0,3,0,6,0,267,0,267,7,4,10,0,0,15,6,6,113,0,0,14,381,859,0
HARYANA,HISSAR,2006,58,58,3,23,0,23,31,26,5,1,9,21,223,517,281,236,51,20,109,0,7,416,17,19,0,158,0,2,1374,3117,0
HARYANA,JHAJJAR,2006,51,34,0,15,0,15,10,9,1,0,1,19,98,185,101,84,45,23,33,0,5,162,16,14,9,58,0,183,296,1257,0
HARYANA,JIND,2006,42,27,6,32,0,32,15,7,8,2,11,6,107,255,155,100,103,40,38,1,7,161,13,17,12,53,0,1,685,1634,0
HARYANA,KAITHAL,2006,24,11,1,25,0,25,14,6,8,4,5,18,127,280,102,178,0,49,18,1,5,196,9,14,0,149,0,3,601,1554,0
HARYANA,KARNAL,2006,32,29,6,51,0,51,40,23,17,6,11,21,238,703,376,327,60,22,133,3,15,790,13,35,1,214,0,261,459,3143,0
HARYANA,KURUKSHETRA,2006,24,19,4,34,0,34,24,15,9,4,2,15,213,533,281,252,3,78,68,0,10,226,5,10,37,116,0,5,1070,2500,0
HARYANA,MAHENDRAGARH,2006,28,12,2,17,0,17,26,16,10,7,0,7,95,181,75,106,90,18,16,0,9,147,10,32,0,41,0,5,1110,1853,0
HARYANA,MEWAT,2006,16,26,3,35,0,35,14,4,10,4,35,6,27,191,89,102,91,9,43,2,7,176,8,24,7,124,0,2,719,1569,0
HARYANA,PALWAL,2006,33,24,1,26,0,26,23,17,6,4,5,27,73,233,159,74,69,20,52,1,2,143,5,21,0,47,0,154,560,1523,0
HARYANA,PANCHKULA,2006,14,6,0,10,0,10,15,13,2,0,0,9,119,222,110,112,2,6,23,1,0,45,2,13,0,63,0,0,800,1350,0
HARYANA,PANIPAT,2006,46,25,6,65,0,65,46,29,17,4,31,17,210,667,471,196,70,84,20,4,0,198,19,18,13,104,0,222,631,2500,0
HARYANA,REWARI,2006,32,26,2,21,0,21,15,9,6,6,7,23,164,278,144,134,52,18,40,2,8,159,4,23,0,51,0,7,1065,2003,0
HARYANA,ROHTAK,2006,62,36,0,34,0,34,23,17,6,3,7,19,243,471,306,165,43,29,110,3,2,189,22,13,29,80,0,203,605,2226,0
HARYANA,SIRSA,2006,37,28,2,18,0,18,11,2,9,4,5,13,171,263,121,142,23,27,38,0,6,348,4,14,0,129,0,6,700,1847,0
HARYANA,YAMUNANAGAR,2006,27,17,2,28,0,28,28,24,4,0,0,5,169,380,267,113,0,17,41,0,6,230,8,19,0,110,0,0,722,1809,0
HIMACHAL PRADESH,BILASPUR,2006,6,9,1,11,0,11,4,2,2,1,0,3,42,60,10,50,35,12,7,1,19,46,0,27,3,23,0,37,845,1192,0
HIMACHAL PRADESH,CHAMBA,2006,14,4,0,4,0,4,12,11,1,0,0,0,108,39,10,29,9,3,1,0,6,48,0,18,0,3,0,37,286,592,0
HIMACHAL PRADESH,G.R.P.,2006,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
HIMACHAL PRADESH,HAMIRPUR,2006,10,4,1,1,0,1,4,4,0,0,0,0,55,48,8,40,28,5,18,0,15,239,0,18,8,34,0,21,579,1088,0
HIMACHAL PRADESH,KANGRA,2006,19,19,3,12,0,12,25,22,3,2,0,1,91,113,33,80,116,11,31,2,21,161,0,34,9,57,0,6,1395,2128,0
